,group,url
487,2492,http://www.scoop.co.nz/stories/BU1511/S00650/veritas-affirms-annual-earnings-guidance.htm
488,1335,http://rss.feedsportal.com/c/35163/f/655015/p/1/s/33ef9a1c/sc/3/l/0L0Sstuff0Bco0Bnz0Cbusiness0Csmall0Ebusiness0C741113310CCar0Epooling0Eapp0EChariot0Elaunched0Eby0EWellington0Estart0Eup/story01.htm
489,246,http://recode.net/2015/11/18/sprint-launches-another-half-off-deal-this-time-including-t-mobile/
490,272,http://rssfeeds.usatoday.com/~/123979871/0/usatoday-techtopstories~Googles-Neal-Mohan-is-new-YouTube-product-chief/
491,2291,http://www.prnewswire.com/news-releases/plumbers-prep-for-their-busiest-day-of-the-year-300180671.html
492,2602,http://www.vindy.com/news/2015/nov/18/mahoning-valley-housing-sales-stay-posit/
493,2317,http://www.prnewswire.com/news-releases/risen-energy-announces-that-the-largest-pv-carport-is-under-construction-in-hangzhou-bay-300180846.html
494,2309,http://www.upi.com/Business_News/Security-Industry/2015/11/18/Raytheon-supplies-sonar-for-DARPAs-anti-submarine-warfare-program/1711447867228/
495,2597,http://www.uzdaily.com/articles-id-34327.htm
496,490,http://www.ibtimes.com/nasa-mars-mission-another-small-step-man-may-be-giant-leap-robotkind-2189668
497,1400,http://rssfeeds.usatoday.com/~/123968779/0/usatodaycommoney-topstories~MBNA-founder-Charles-Cawley-dies-at/
498,2359,http://www.prnewswire.com/news-releases/sunbird-software-opens-global-headquarters-technical-service-office-and-expands-digital-support-presence-300181037.html
499,1720,http://www.chinapost.com.tw/business/asia/australia/2015/11/19/451251/Australia-minister.htm
500,-1,http://allafrica.com/stories/201511180363.html
501,566,http://www.bignewsnetwork.com/news/238670999/marriott-and-starwood-agree-on-us122bn-merger
502,2623,http://www.wsj.com/articles/online-skills-are-hot-but-will-they-land-you-a-job-1447806460?mod=rss_Technology
503,1558,http://www.660news.com/2015/11/18/correction-to-stories-about-layoffs-at-bell-media/
504,300,http://www.business-standard.com/article/pti-stories/google-unveils-initiative-to-widen-enterprise-reach-115111800521_1.html
505,-1,http://www.techmeme.com/151118/p2#a151118p2
506,1582,http://www.adn.com/article/20151118/most-downtown-power-restored-after-wednesday-morning-outage
507,2109,http://www.prnewswire.com/news-releases/five-tips-for-better-decision-making-300180692.html
508,118,http://allafrica.com/stories/201511181082.html
509,361,http://news.sky.com/story/1590167
510,1109,http://feeds.foxbusiness.com/~r/foxbusiness/personal_finance/~3/wfdww3N80X8/
511,1563,http://www.zawya.com/story/Retailers_may_be_ok_after_all_-VIDTR_17112015213004489/
512,1173,http://feeds.theguardian.com/c/34708/f/663889/s/4b99e5b6/sc/28/l/0L0Stheguardian0N0Csmall0Ebusiness0Enetwork0C20A150Cnov0C180Ccommunity0Ecurrency0Ebrixton0Epound0Elocal0Ebusiness/story01.htm
513,-1,http://telegraph.feedsportal.com/c/32726/f/567647/s/4b9bb329/sc/28/l/0L0Stelegraph0O0Ctechnology0Capple0Cwatch0C120A0A36290CApple0Elaunches0EApple0EWatch0Emagnetic0Echarging0Edock0Bhtml/story01.htm
514,2589,http://www.uzdaily.com/articles-id-34323.htm
515,323,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b982e8c/sc/31/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cbusiness0Cuae0Eoil0Eminister0Edefends0Eopecs0Edecision0Enot0Eto0Eproduction0Elast0Eyear0Carticleshow0C498283230Bcms/story01.htm
516,1454,http://timesofindia.feedsportal.com/c/33039/f/533919/s/4b9a8759/sc/7/l/0Ltimesofindia0Bindiatimes0N0Cbusiness0Cindia0Ebusiness0CGovernment0Eto0Ecompensate0Eroad0Edevelopers0Ein0Ecase0Eof0Edelays0Carticleshow0C498335140Bcms/story01.htm
517,209,http://ameinfo.com/energy/oil-and-gas/oil-trade/egypt-pays-egp15bn-to-subside-fuel-in-3-months/
518,1118,http://feeds.nbcnews.com/c/35002/f/663286/s/4b9d73a6/sc/31/l/0L0Snbcnews0N0Cbusiness0Cenergy0Ctranscanada0Esays0Eit0Eremains0Ecommitted0Ecompleting0Ekeystone0Epipeline0En465882/story01.htm
519,1785,http://www.crainsdetroit.com/article/20151118/NEWS/151119827/henry-ford-may-sell-medicaid-assets-after-state-protest-fails
520,47,http://allafrica.com/stories/201511180245.html
521,69,http://allafrica.com/stories/201511180514.html
522,273,http://recode.net/2015/11/18/square-ipo-to-test-if-tech-investors-still-value-fast-growth-over-profits/
523,-1,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b990549/sc/31/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cworld0Enews0Crussia0Esays0Eno0Eagreement0Eamong0Eworld0Epowers0Eon0Ebashar0Eal0Eassads0Erole0Ein0Esyria0Carticleshow0C49830A40A50Bcms/story01.htm
524,-1,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b982e95/sc/24/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cworld0Enews0Cno0Ethreat0Efound0Eon0Eboth0Ediverted0Eflights0Efrom0Eus0Eto0Eparis0Carticleshow0C498290A410Bcms/story01.htm
525,48,http://allafrica.com/stories/201511180246.html
526,1194,http://feeds.wired.com/c/35185/f/661449/s/4b99d691/sc/23/l/0L0Swired0N0C20A150C110Cblacklivesmatter0Etech0Egoogle0C/story01.htm
527,323,http://www.chinapost.com.tw/business/global-markets/2015/11/19/451267/Iran-to.htm
528,1135,http://news.yahoo.com/ford-uaw-contract-passage-doubt-voting-nears-end-130653202--finance.html
529,535,http://www.techmeme.com/151118/p29#a151118p29
530,346,http://www.seattlepi.com/news/world/article/Egypt-s-leader-speaks-to-Putin-on-Russian-plane-6640467.php
531,-1,http://www.bignewsnetwork.com/news/238686083/report-makes-public-lakeamps-merger-costs
532,2273,http://www.prnewswire.com/news-releases/otoharmonics-receives-patent-approval-for-levo-tinnitus-system-300180975.html
533,701,http://feeds.businesswire.com/click.phdo?i=42440cec06357a6a84bf74007c75a5a7
534,2083,http://www.prnewswire.com/news-releases/elcomsoft-ios-forensic-toolkit-physical-acquisition-for-64-bit-devices-and-ios-9-support-551362951.html
535,116,http://allafrica.com/stories/201511181050.html
536,-1,http://feeds.foxbusiness.com/~r/foxbusiness/section/business-leaders/mixed/~3/KMGIkWT6M9c/
537,493,https://news.yahoo.com/alphabet-revamps-google-online-social-network-061808967.html
538,593,http://feeds.businesswire.com/click.phdo?i=8c13d3f7ad9285d729f84109e55351ce
539,1502,http://uk.reuters.com/article/2015/11/18/towerswatson-ma-willis-idUKL1N13D10720151118?feedType=RSS&feedName=rbssFinancialServicesAndRealEstateNews
540,244,http://ameinfo.com/transport-and-tourism/transportation/public-transports/rta-endorses-innovation-strategy-to-enhance-its-leading-role/
541,-1,http://www.cnbc.com/2015/11/18/cramer-dont-dismiss-fitbit-as-the-next-gopro.html
542,475,http://www.cnet.com/news/plan-your-black-friday-shopping-tech-deals-revealed/
543,760,http://feeds.businesswire.com/click.phdo?i=5e295c6aea83eedcbe0a70653fe8a9a9
544,1651,http://www.business-standard.com/article/economy-policy/paris-climate-talks-india-inc-gets-directly-involved-115111801317_1.html
545,260,http://arstechnica.com/tech-policy/2015/11/san-jose-teen-cited-for-child-porn-after-posting-classmates-nudes-on-instagram/
546,519,http://www.proactiveinvestors.co.uk/companies/news/119383/sky-s-new-box-could-boost-subscriptions-reckon-analysts-119383.html
547,361,http://www.cnbc.com/2015/11/17/fed-may-send-a-big-message-to-markets.html
548,1900,http://www.ibtimes.com/isis-stabs-jewish-teacher-france-islamic-state-supporters-attack-man-marseilles-2190612
549,1256,http://news.yahoo.com/3-best-practices-defining-big-194818506.html
550,2348,http://www.prnewswire.com/news-releases/southern-company-subsidiary-becomes-first-investment-grade-us-utility-to-offer-green-bonds-300180981.html
551,2393,http://www.prnewswire.com/news-releases/us-census-bureau-daily-feature-for-november-18-touch-tone-phones-300179368.html
552,2140,http://www.prnewswire.com/news-releases/hanwha-q-cells-to-supply-35mw-to-sunenergy1-in-north-carolina-300180665.html
553,22,http://allafrica.com/stories/201511181527.html
554,2483,http://www.scoop.co.nz/stories/BU1511/S00628/sanford-annual-profit-drops-38-after-writedowns-unit-sales.htm
555,644,http://feeds.businesswire.com/click.phdo?i=23be9bf6eb94d051fb0e808fc418f8d8
556,314,http://economictimes.feedsportal.com/c/33041/f/534032/s/4b990363/sc/28/l/0Leconomictimes0Bindiatimes0N0Cindustry0Ctelecom0Cvideocon0Edoubles0Emobile0Edata0Ebenefit0Eaircel0Eexpands0Efree0Epack0Carticleshow0C49830A4860Bcms/story01.htm
557,-1,http://feeds.businesswire.com/click.phdo?i=abb2502115d7e28aafe9fcdb60521668
558,458,http://uk.reuters.com/article/2015/11/18/hastings-group-results-idUKL3N13B4E720151118?feedType=RSS&feedName=rbssFinancialServicesAndRealEstateNews
559,495,http://www.engadget.com/2015/11/18/yahoo-daily-fantasy-inquiry-new-york/?ncid=txtlnkusaolp00000589
560,1791,http://www.prnewswire.com/news-releases/crain-launches-city-business-brands-in-nine-new-markets-300181468.html
561,1814,http://www.digitaltrends.com/home-theater/netflix-subscribers-australia/
562,1855,http://www.globaltimes.cn/content/953398.shtml
563,273,http://www.cnbc.com/2015/11/18/sqauare-likely-to-price-below-range-sources.html
564,481,http://feedproxy.google.com/~r/TheBoyGeniusReport/~3/XIdz4Gz8nWE/
565,2497,http://www.seattlepi.com/news/article/Deaf-business-owners-overcome-obstacles-and-6640972.php
566,247,http://arstechnica.com/business/2015/11/uk-will-shut-down-all-coal-power-plants-by-2025/
567,968,http://feeds.businesswire.com/click.phdo?i=d65f3a91211a17d31f24c8db46149986
568,676,http://feeds.businesswire.com/click.phdo?i=31ee14321695a9c02aff10ed33c9bcd8
569,335,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b988837/sc/7/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cbusiness0Cshunning0Eprotocol0Eus0Epresident0Ebarack0Eobama0Einterviews0Ealibaba0Ebillionaire0Ejack0Ema0Carticleshow0C498295760Bcms/story01.htm
570,1842,http://www.engadget.com/2015/11/18/ralph-lauren-oak-labs-smart-fitting-room/
571,1100,http://rss.nytimes.com/c/34625/f/640316/s/4b9a3dd5/sc/21/l/0L0Snytimes0N0Creuters0C20A150C110C180Cbusiness0C18reuters0Etarget0Eresults0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm
572,1543,http://www.zdnet.com/article/south-korea-sees-pc-sales-dip-below-1m-for-first-time-in-decade/
573,1001,http://feeds.businesswire.com/click.phdo?i=e5b015499173c304903a341d362b67d7
574,634,http://feeds.businesswire.com/click.phdo?i=20dd1f55196e3b11b16edd3721f32bf0
575,2488,http://www.scoop.co.nz/stories/BU1511/S00642/defiantly-poignant-moment-for-french-business-community.htm
576,335,http://www.globaltimes.cn/content/953498.shtml
577,519,http://telegraph.feedsportal.com/c/32726/f/568977/s/4b99abc1/sc/28/l/0L0Stelegraph0O0Cfinance0Cnewsbysector0Cmediatechnologyandtelecoms0Cmedia0C120A0A14480CSky0Elaunches0Enew0Eset0Etop0Ebox0Bhtml/story01.htm
578,753,http://feeds.businesswire.com/click.phdo?i=5bfa2ee95a4812582dcc5eb3acbb43e6
579,1097,http://www.globaltimes.cn/content/953351.shtml
580,2522,http://www.theaustralian.com.au/life/personal-technology/blackberry-catches-up-with-android-with-new-smartphone-named-priv/story-e6frgazf-1227614255093?from=public_rss
581,1640,http://www.birminghampost.co.uk/business/commercial-property/former-home-bearwood-massage-parlour-10459069
582,-1,http://feeds.reuters.com/~r/reuters/businessNews/~3/d0z4pd8oJlY/story01.htm
583,1270,http://www.ibtimes.com/samsung-beating-apple-inc-punch-mobile-payments-china-2189903
584,657,http://feeds.businesswire.com/click.phdo?i=298f817d7707addbf5cd43450c086d54
585,2304,http://www.prnewswire.com/news-releases/quaker-chemical-introduces-a-rapid-drying-metal-process-cleaner---quakerclean-680-vda-300181029.html
586,271,http://venturebeat.com/2015/11/18/google-search-starts-indexing-and-letting-users-stream-android-apps-without-matching-web-content/
587,-1,http://www.digitimes.com/news/a20151117PR204.html
588,1794,http://www.crainsdetroit.com/article/20151118/NEWS01/151119829/more-than-1-5-million-from-michigan-to-travel-for-thanksgiving-most
589,275,http://business.bisnis.com/read/20151118/105/52873/japan-stocks-gain-as-yen-weak-aussie-shares-retreat-with-metals
590,1615,http://www.bignewsnetwork.com/news/238654313/enterprise-inns-shares-jump-as-investors-toast-beer-tie-progress
591,867,http://feeds.businesswire.com/click.phdo?i=95cd8c7da78c972921e476234f8fd8ac
592,1916,http://www.iii.co.uk/articles/278063/legend-tips-two-banks-and-rubbishes-brexit-threat
593,2040,http://www.prnewswire.com/news-releases/chemical-kinetics-and-internal-combustion-capability-added-to-altair-portfolio-300180896.html
594,361,http://feeds.washingtonpost.com/c/34656/f/636543/s/4b9c7ee5/sc/24/l/0L0Swashingtonpost0N0Cnews0Cwonk0Cwp0C20A150C110C180Cmost0Efed0Eofficials0Eexpect0Eeconomy0Eto0Ebe0Eready0Efor0Erate0Ehike0Eby0Edecember0Eminutes0Eshow0C0Dwprss0Frss0Ibusiness/story01.htm
595,37,http://allafrica.com/stories/201511180181.html
596,1480,http://uk.reuters.com/article/2015/11/18/greece-eurobank-idUKL8N13D2PC20151118?feedType=RSS&feedName=rbssFinancialServicesAndRealEstateNews
597,2455,http://www.propertyweek.com/news/cbre-global-investors-reports-growth-in-european-retail/5077776.article
598,1946,http://www.metalinfo.ru/en/news/82524
599,185,http://allafrica.com/stories/201511181730.html
600,1270,http://www.digitaltrends.com/mobile/lg-g-pay-news/
601,1089,http://feeds.foxbusiness.com/~r/foxbusiness/investing/mixed/~3/w5BtJ-2YQLw/
602,-1,http://feeds.businesswire.com/click.phdo?i=daacb7d9c7cac100cc22fe3f4a6506d6
603,934,http://www.digitaltrends.com/cars/2016-indian-motorcycle-scout-sixty-pictures-specs/
604,1556,http://world.einnews.com/article_detail/297568314/ukxjKN3sQ3jvGzCS?ref=rss&ecode=4OnVzhXSkFa38avP
605,367,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b9bdb40/sc/7/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cworld0Enews0Cdenmark0Esweden0Eraise0Ethreat0Elevel0Eafter0Eparis0Eattacks0Carticleshow0C498363340Bcms/story01.htm
606,2099,http://www.prnewswire.com/news-releases/fed-up-americans-create-online-videos-calling-to-overturn-citizens-united-and-get-big-money-out-of-politics-300180659.html
607,294,http://economictimes.feedsportal.com/c/33041/f/534026/s/4b97cb9d/sc/15/l/0Leconomictimes0Bindiatimes0N0Ctech0Csoftware0Clifestyle0Echatting0Eapp0En0Egage0Enow0Ein0Eindia0Carticleshow0C498282520Bcms/story01.htm
608,17,http://agmetalminer.com/2015/11/18/november-nickel-price-forecast-declines-aplenty-following-a-short-rally/
609,181,http://allafrica.com/stories/201511181684.html
610,1097,http://www.cbc.ca/news/business/oil-loonie-wednesday-1.3324568?cmp=rss
611,1959,http://www.prnewswire.com/news-releases/10-holiday-toasts-dos-and-donts-300180591.html
612,68,http://allafrica.com/stories/201511180482.html
613,1090,http://feeds.foxbusiness.com/~r/foxbusiness/investing/mixed/~3/yWGp9OKIlNA/
614,387,http://uk.reuters.com/article/2015/11/18/europe-stocks-idUKL8N13D2GX20151118?feedType=RSS&feedName=rbssFinancialServicesAndRealEstateNews
615,-1,http://thenextweb.com/google/2015/11/19/google-aims-to-be-cloud-company-by-2020-predicts-more-revenue-from-cloud-platform-than-ads/
616,730,http://feeds.businesswire.com/click.phdo?i=4d918da36c02d123cb2e004bd33b8d81
617,1195,http://feeds.wired.com/c/35185/f/661457/s/4b9c8247/sc/23/l/0L0Swired0N0C20A150C110Cthe0Eparrot0Ebebop0E20Edrone0Ehas0Edoubled0Eits0Ebattery0Elife0C/story01.htm
618,1119,http://www.crainsdetroit.com/article/20151118/NEWS/151119811/patterson-yanks-welcome-mat-for-syrian-refugees-in-pontiac
619,2075,http://www.prnewswire.com/news-releases/e-house-reports-third-quarter-2015-results-300180911.html
620,436,http://en.portnews.ru/news/210058/
621,1168,http://feeds.theguardian.com/c/34708/f/663889/s/4b98c351/sc/28/l/0L0Stheguardian0N0Cbusiness0C20A150Cnov0C180Cuk0Email0Efirst0Ehalf0Eprofits0Emore0Ethan0Ehalve0Edelays0Edelivery0Ecentre0Ecoventry/story01.htm
622,1145,http://news.yahoo.com/valeant-offer-cash-stock-keep-staff-turmoil-150154969--finance.html
623,2126,http://www.prnewswire.com/news-releases/global-humic-acid-market-is-expected-to-grow-with-13-cagr-during-2015---2020-551351851.html
624,2195,http://www.prnewswire.com/news-releases/lg-electronics-champions-energy-efficient-technologies-at-2015-greenbuild-expo-300181249.html
625,-1,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b9ad0cb/sc/24/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cbusiness0Cfed0Eofficials0Esee0Esmooth0Eus0Erate0Eliftoff0Edespite0Emarket0Erisks0Carticleshow0C498339850Bcms/story01.htm
626,166,http://allafrica.com/stories/201511181537.html
627,939,http://feeds.businesswire.com/click.phdo?i=c445396c31d3ebe5bba0a7c7ef2c99f1
628,783,http://feeds.businesswire.com/click.phdo?i=6dd068bb9076e3ef1e0d33735b1ab36c
629,535,http://news.yahoo.com/youtube-kids-goes-global-following-114519990.html
630,20,http://allafrica.com/stories/201511180326.html
631,379,http://www.business-standard.com/article/companies/airlines-to-challenge-competition-watchdog-fine-115111800283_1.html
632,1272,http://news.yahoo.com/many-mourn-police-dog-killed-st-denis-raid-174201652.html
633,766,http://feeds.businesswire.com/click.phdo?i=62742e118d93c58e4c5e4d168eaa5631
634,-1,http://www.prnewswire.com/news-releases/vitamin-shoppe-inc-comments-on-department-of-justice-announcement-300181176.html
635,-1,http://www.seattlepi.com/news/article/Top-lawmakers-to-grapple-with-pension-property-6640074.php
636,258,http://news.yahoo.com/york-prosecutor-seeks-u-law-weaken-smartphone-encryption-221512033--finance.html
637,1395,http://rssfeeds.usatoday.com/~/123948156/0/usatoday-techtopstories~Do-more-than-change-your-Facebook-pic-to-French-flag/
638,273,http://mf.feeds.reuters.com/c/871/f/435411/s/4b97aeb7/sc/28/l/0L0Sreuters0N0Carticle0C20A150C110C180Cus0Esquare0Einc0Eipo0Epricing0EidUSKCN0AT70AMR20A1511180DfeedType0FRSS0GfeedName0FtechnologyNews/story01.htm
639,2421,http://www.prnewswire.com/news-releases/xmediusfax-achieves-certification-on-alcatel-lucent-omnipcx-release-111-551416951.html
640,1131,http://feeds.nbcnews.com/c/35002/f/663301/s/4b9c6a3d/sc/15/l/0L0Snbcnews0N0Chealth0Chealth0Ecare0Cfresh0Evoices0Eresearchers0Egrow0Enew0Evocal0Ecords0Ecells0En465671/story01.htm
641,2501,http://www.seattlepi.com/news/article/North-Carolina-prepares-for-2nd-toll-project-at-6640806.php
642,18,http://allafrica.com/stories/201511180018.html
643,2549,http://www.vancouversun.com/suncor+energy+oilsands+production+next+year+sets+capital+budget/11526186/story.html
644,2601,http://www.vindy.com/news/2015/nov/18/angies-list-board-rejects-m-deal/
645,1564,http://www.vancouversun.com/news/metro/multiple+probes+case+missing+former+olympic+rower+funds/11526161/story.html
646,1696,http://www.campaignlive.co.uk/article/tate-britain-500-years-stories-grey-london/1373419
647,593,http://www.prnewswire.com/news-releases/akerman-once-again-earns-perfect-score-in-2016-corporate-equality-index-300181069.html
648,1401,http://rssfeeds.usatoday.com/~/123973825/0/usatoday-techtopstories~Harvard-startup-claims-it-can-unshrink-your-sweaters
649,2417,http://www.prnewswire.com/news-releases/world-transdermal-patch-industry-2021-outlook-with-a-focus-on-europe-market-551387821.html
650,492,http://feedproxy.google.com/~r/cnet/tcoc/~3/KQTKpS3uAYk/story01.htm
651,1465,http://uk.reuters.com/article/2015/11/18/britain-eu-juncker-idUKL8N13D45420151118?feedType=RSS&feedName=rbssFinancialServicesAndRealEstateNews
652,157,http://allafrica.com/stories/201511181495.html
653,807,http://feeds.businesswire.com/click.phdo?i=78ef1aec63518ca4bea7d1ae76b8c151
654,2691,http://www.zfenglish.com/companies/real-estate/office-market-in-romania-s-large-cities-except-bucharest-up-46-in-january-september-14891008
655,149,http://allafrica.com/stories/201511181420.html
656,1157,http://feeds.theguardian.com/c/34708/f/663833/s/4b9ad501/sc/31/l/0L0Stheguardian0N0Cenvironment0C20A150Cnov0C180Coecd0Ecountries0Eagree0Eto0Erestrict0Efinancing0Efor0Eoverseas0Ecoal0Epower0Eplants/story01.htm
657,246,http://feeds.businesswire.com/click.phdo?i=7d84e27e62fae61d86ffa4271f091637
658,519,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFu8CW7Rtdiy3PCYZ85-gZFC8ACuw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778994904447&ei=Y3dMVriBMce7yAPI7Y3wDQ&url=http://www.bloomberg.com/news/articles/2015-11-18/sky-upgrades-tv-service-to-fend-off-rivalry-from-netflix-bt
659,258,http://feeds.nbcnews.com/c/35002/f/663301/s/4b9d1bfa/sc/15/l/0L0Snbcnews0N0Ctech0Csecurity0Cmanhattan0Eda0Epushes0Elawful0Ebackdoor0Eencrypted0Ephones0En465772/story01.htm
660,1099,http://mf.feeds.reuters.com/c/871/f/435411/s/4b9d4790/sc/21/l/0L0Sreuters0N0Carticle0C20A150C110C180Cus0Esalesforce0Ecom0Eresults0EidUSKCN0AT731F20A1511180DfeedType0FRSS0GfeedName0FtechnologyNews/story01.htm
661,2493,http://www.scoop.co.nz/stories/BU1511/S00651/old-school-ties-to-historic-home-on-the-market-for-sale.htm
662,248,http://arstechnica.com/cars/2015/11/hanging-out-in-volvos-concept-26-a-reinvented-seat-for-a-self-driving-car/
663,2033,http://www.trucknews.com/business-management/celadon-renames-driving-school/1003068813/
664,2679,http://www.zdnet.com/article/modbook-pro-yes-there-is-an-os-x-tablet/
665,475,http://feeds.businesswire.com/click.phdo?i=895ff75fdd648f2ddad31a5e3eabf43a
666,771,http://feeds.businesswire.com/click.phdo?i=6539eb0edcd7f055c30678e6d376e033
667,401,http://economictimes.feedsportal.com/c/33041/f/534037/s/4b9bc25c/sc/35/l/0Leconomictimes0Bindiatimes0N0Cmarkets0Cstocks0Cnews0Cfipb0Enod0Efor0Eprem0Ewatsas0Eiifl0Einvestment0Eno0Echange0Ein0Emanagement0Carticleshow0C498361480Bcms/story01.htm
668,2397,http://www.prnewswire.com/news-releases/veracyte-to-present-at-piper-jaffray-27th-annual-healthcare-conference-300180340.html
669,1885,http://www.ibtimes.com/amid-europe-refugee-crisis-eu-misses-relocation-deadlines-falls-short-funding-pledges-2190348
670,445,http://en.portnews.ru/news/210085/
671,480,http://feedproxy.google.com/~r/TheBoyGeniusReport/~3/TAUPTeMnfpI/
672,1678,http://www.businesscloudnews.com/2015/11/18/new-canonical-offering-makes-it-cheaper-to-run-openstack-on-autopilot/?utm_source=rss&utm_medium=rss&utm_campaign=new-canonical-offering-makes-it-cheaper-to-run-openstack-on-autopilot
673,1558,http://www.660news.com/2015/11/17/sheri-forde-and-michael-landsberg-among-several-affected-by-tsn-budget-cuts/
674,569,http://feeds.bizjournals.com/~r/industry_2/~3/OhD53_Z0RQg/these-new-mexico-banks-dominate-with-double-digit.html
675,1068,http://www.wsj.com/articles/canadian-pacific-confirms-offer-for-norfolk-southern-1447851465?mod=pls_whats_news_us_business_f
676,2683,http://www.zdnet.com/article/university-of-newcastle-looks-forward-with-five-year-digital-plan/
677,665,http://feeds.businesswire.com/click.phdo?i=2cb979d0d7827646db794a46102d1d30
678,1305,http://rssfeeds.usatoday.com/~/123933301/0/usatoday-techtopstories~San-Francisco-tech-shuttles-get-longterm-approval/
679,1711,http://www.cbc.ca/radio/asithappens/as-it-happens-wednesday-edition-1.3324559/ruff-sex-scientists-identify-genetic-sequence-of-a-bird-with-four-genders-1.3324708?cmp=rss
680,484,https://news.yahoo.com/more-coffee-drink-longer-ll-live-study-says-233049985.html
681,524,http://feedproxy.google.com/~r/techradar/allnews/~3/Lodr_CNkDhs/story01.htm
682,2029,http://www.prnewswire.com/news-releases/cardcom-announces-9-million-in-growth-funding-to-expand-mobile-technology-offering-and-generate-customer-growth-300180711.html
683,2178,http://www.prnewswire.com/news-releases/juniper-pharmaceuticals-to-present-at-27th-annual-piper-jaffray-healthcare-conference-on-december-2-2015-300180678.html
684,1058,http://feeds.foxbusiness.com/~r/foxbusiness/investing/mixed/~3/2y_iJpvRfGk/
685,373,http://economictimes.feedsportal.com/c/33041/f/534034/s/4b9d7703/sc/15/l/0Leconomictimes0Bindiatimes0N0Cnews0Cinternational0Cbusiness0Chealthcare0Eand0Etechnology0Ejobs0Eare0Epoised0Efor0Ebiggest0Epay0Eswings0Eon0Ewall0Estreet0Carticleshow0C498386490Bcms/story01.htm
686,955,http://feeds.businesswire.com/click.phdo?i=cd7ec0799d75a123a636c8a7edab51e9
687,-1,http://www.business-standard.com/article/specials/pe-in-real-estate-highest-in-first-nine-months-of-cy15-since-2008-says-report-115111800531_1.html
688,-1,http://feeds.foxbusiness.com/~r/foxbusiness/section/business-leaders/mixed/~3/Ynv2mlbNBy8/
689,271,http://rssfeeds.usatoday.com/~/123957873/0/usatoday-techtopstories~Google-searches-more-mobile-app-content/
690,408,http://www.bignewsnetwork.com/news/238674497/gold-prices-hit-five-year-low-on-rate-hike-fears
691,455,http://www.thetimes.co.uk/tto/business/industries/leisure/article4617250.ece
692,160,http://allafrica.com/stories/201511181513.html
693,1776,http://www.cnbc.com/2015/11/18/yahoo-a-new-target-in-ny-daily-fantasy-sports-probe.html
694,495,http://feedproxy.google.com/~r/cnet/tcoc/~3/TW9rfybEnUk/story01.htm
695,712,http://feeds.businesswire.com/click.phdo?i=472e7c02269b7b8c5f67a124bf69cbe2
696,39,http://allafrica.com/stories/201511180191.html
697,263,http://articlefeeds.nasdaq.com/~r/nasdaq/categories/~3/LOTYRxUhf9Q/5-ways-to-find-money-for-what-you-really-love-cm544387
698,271,http://www.engadget.com/2015/11/18/google-app-streaming/
699,843,http://feeds.businesswire.com/click.phdo?i=880c1d2d5d877bbdc60940b30ee856ef
700,188,http://allafrica.com/stories/201511181750.html
701,512,http://www.engadget.com/2015/11/18/facebook-new-tools-for-nonprofits/
702,1271,http://view.koreaherald.com/kh/view.php?ud=20151118001098
703,1080,http://feeds.foxbusiness.com/~r/foxbusiness/investing/mixed/~3/bncXd2LAf1c/
704,1983,http://www.prnewswire.com/news-releases/american-hotel-income-properties-reit-lp-announces-november-2015-cash-distribution-551526461.html
705,-1,http://rssfeeds.usatoday.com/~/123935233/0/usatoday-techtopstories~Black-Friday-Top-deals-on-PS-Xbox-One-Wii-U/
706,946,http://feeds.businesswire.com/click.phdo?i=c7fe665a0881627d0b8879088d17c435
707,1068,http://feeds.foxbusiness.com/~r/foxbusiness/investing/mixed/~3/LGaERgUNIRU/
708,-1,http://www.proactiveinvestors.co.uk/companies/news/119346/dotdigital-becomes-platinum-partner-of-magento-119346.html
709,-1,http://feedproxy.google.com/~r/ogfj-latest-news/~3/55zw5UOsASs/schlumberger-cameron-merger-receives-clearance-from-us-doj.html
710,-1,http://www.theborneopost.com/2015/11/19/tpp-will-eventually-be-accepted/
711,1858,http://www.globaltimes.cn/content/953451.shtml
712,930,http://www.digitaltrends.com/cars/2017-lincoln-mkz-news-pictures-specs-performance/
713,593,http://feeds.businesswire.com/click.phdo?i=13542c8fd93e6dee4f65ce53eb08446c
714,1562,http://www.660news.com/2015/11/18/drilling-association-forecasts-2016-to-be-worst-year-in-a-generation/
715,1521,http://venturebeat.com/2015/11/18/top-retailers-who-fail-to-personalize-are-leaving-money-on-the-table-and-inviting-competition-report/
716,1251,http://news.sky.com/story/1589852
